player_id,player_name,position,age,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,season,season_type,team,conference,division,shotgun,no_huddle,qb_dropback,qb_scramble,pass_attempts,complete_pass,incomplete_pass,passing_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,receptions,targets,passing_air_yards,receiving_air_yards,receiving_touchdown,pass_attempts_redzone,complete_pass_redzone,pass_touchdown_redzone,pass_attempts_gtg,complete_pass_gtg,pass_touchdown_gtg,receptions_redzone,targets_redzone,receiving_touchdown_redzone,receptions_gtg,targets_gtg,receiving_touchdown_gtg,rush_attempts_redzone,rush_touchdown_redzone,rush_attempts_gtg,rush_touchdown_gtg,offense_snaps,team_offense_snaps,total_tds,touches,total_yards,depth_team,games_missed,offense_pct,age2,years_exp,games_played_season,games_played_career,season_shotgun,season_no_huddle,season_qb_dropback,season_qb_scramble,season_pass_attempts,season_complete_pass,season_incomplete_pass,season_passing_yards,season_receiving_yards,season_yards_after_catch,season_rush_attempts,season_rushing_yards,season_tackled_for_loss,season_first_down_pass,season_first_down_rush,season_third_down_converted,season_third_down_failed,season_fourth_down_converted,season_fourth_down_failed,season_rush_touchdown,season_pass_touchdown,season_safety,season_interception,season_fumble,season_fumble_lost,season_fumble_forced,season_fumble_not_forced,season_fumble_out_of_bounds,season_receptions,season_targets,season_passing_air_yards,season_receiving_air_yards,season_receiving_touchdown,season_pass_attempts_redzone,season_complete_pass_redzone,season_pass_touchdown_redzone,season_pass_attempts_gtg,season_complete_pass_gtg,season_pass_touchdown_gtg,season_receptions_redzone,season_targets_redzone,season_receiving_touchdown_redzone,season_receptions_gtg,season_targets_gtg,season_receiving_touchdown_gtg,season_rush_attempts_redzone,season_rush_touchdown_redzone,season_rush_attempts_gtg,season_rush_touchdown_gtg,season_fantasy_points_ppr,season_fantasy_points_standard,season_offense_snaps,season_team_offense_snaps,season_total_tds,season_touches,season_total_yards,season_average_pass_touchdown_redzone,career_average_pass_touchdown_redzone,season_average_pass_attempts_gtg,career_average_pass_attempts_gtg,season_average_complete_pass_gtg,career_average_complete_pass_gtg,season_average_pass_touchdown_gtg,career_average_pass_touchdown_gtg,season_average_receptions_redzone,career_average_receptions_redzone,season_average_targets_redzone,career_average_targets_redzone,season_average_receiving_touchdown_redzone,career_average_receiving_touchdown_redzone,season_average_receptions_gtg,career_average_receptions_gtg,season_average_targets_gtg,career_average_targets_gtg,season_average_receiving_touchdown_gtg,career_average_receiving_touchdown_gtg,season_average_rush_attempts_redzone,career_average_rush_attempts_redzone,season_average_rush_touchdown_redzone,career_average_rush_touchdown_redzone,season_average_rush_attempts_gtg,career_average_rush_attempts_gtg,season_average_rush_touchdown_gtg,career_average_rush_touchdown_gtg,season_average_fantasy_points_ppr,career_average_fantasy_points_ppr,season_average_fantasy_points_standard,career_average_fantasy_points_standard,season_average_offense_snaps,career_average_offense_snaps,season_average_team_offense_snaps,career_average_team_offense_snaps,season_average_total_tds,career_average_total_tds,season_average_touches,career_average_touches,season_average_total_yards,career_average_total_yards,season_comp_pct,season_int_pct,season_pass_touchdown_pct,season_ypa,season_rec_td_pct,season_yptarget,season_ypr,season_rush_td_pct,season_ypc,season_td_pct,season_yptouch,season_pass_ypg,season_rec_ypg,season_rush_ypg,season_ypg,season_average_ppr_ppg,season_average_standard_ppg,career_comp_pct,career_int_pct,career_pass_touchdown_pct,career_ypa,career_rec_td_pct,career_yptarget,career_ypr,career_rush_td_pct,career_ypc,career_td_pct,career_yptouch,career_pass_ypg,career_rec_ypg,career_rush_ypg,career_ypg,career_average_ppr_ppg,career_average_standard_ppg,passer_rating,adot,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,td_pct,yptouch,,,,,,
00-0027685,Emmanuel Sanders,WR,28,1987,2010,3,18,82,71,180,2015,REG,DEN,AFC,West,110,20,137,0,0,0,0,0,1135,363,3,29,0,51,1,24,18,0,2,0,6,0,4,1,1,1,0,0,76,133,0,1950,6,0,0,0,0,0,0,4,8,3,0,1,0,0,0,0,0,852,1033,12,79,1164,1,1,0.8247821878025169,28,5,15,63,110,20,137,0,0,0,0,0,1135,363,3,29,0,51,1,24,18,0,2,0,6,0,4,1,1,1,0,0,76,133,0,1950,6,0,0,0,0,0,0,4,8,3,0,1,0,0,0,0,0,217.4,141.4,852,1033,0.8,5.27,77.6,0,0,0,0,0,0,0,0,0.27,6.4,0.53,9.8,0.2,3,0,2,0.07,2.4,0,1.8,0,0.2,0,0,0,0.2,0,0,14.49,156.56,9.43,98.96,56.8,674.8,68.87,856.4,0.8,8.8,5.27,60.4,77.6,799.6,,,,,0.045,8.53,14.93,0,9.67,0.15,14.72,0,75.67,1.93,5.17,14.49,9.43,,,,,0.049,8.66,13.53,0,7.29,0.15,13.25,0,61.84,1.62,1.01,12.43,7.85,0,14.662,,0,0,,0.045,8.53,14.66,14.93,0,9.67,0.15,14.73,,,,,,
00-0027685,Emmanuel Sanders,WR,29,1987,2010,3,18,82,71,180,2016,REG,DEN,AFC,West,65,9,137,0,0,0,0,0,1032,252,1,4,0,50,0,11,19,1,1,0,5,0,5,1,0,1,0,0,79,132,0,1683,5,0,0,0,0,0,0,9,20,3,2,7,2,0,0,0,0,863,1002,10,80,1036,1,1,0.8612774451097804,29,6,15,78,65,9,137,0,0,0,0,0,1032,252,1,4,0,50,0,11,19,1,1,0,5,0,5,1,0,1,0,0,79,132,0,1683,5,0,0,0,0,0,0,9,20,3,2,7,2,0,0,0,0,202.6,123.6,863,1002,0.67,5.33,69.07,0,0,0,0,0,0,0,0,0.6,6.83,1.33,11.5,0.2,3,0.13,2,0.47,3.17,0.13,1.83,0,0.17,0,0,0,0.17,0,0,13.51,164.23,8.24,103.07,57.53,706.17,66.8,880.67,0.67,9,5.33,63.67,69.07,839,,,,,0.038,7.82,13.06,0,4,0.13,12.96,0,68.8,0.27,4.6,13.51,8.24,,,,,0.046,8.47,13.43,0,7.07,0.14,13.17,0,63.18,1.36,0.83,12.63,7.93,0,12.75,,0,0,,0.038,7.82,12.75,13.06,0,4,0.12,12.95,,,,,,
00-0027685,Emmanuel Sanders,WR,30,1987,2010,3,18,82,71,180,2017,REG,DEN,AFC,West,71,6,87,0,0,0,0,0,525,167,0,0,0,29,0,13,13,1,2,0,2,0,1,0,0,0,0,0,46,86,0,922,2,0,0,0,0,0,0,5,9,2,1,2,0,0,0,0,0,607,787,4,46,525,1,5,0.7712833545108005,30,7,11,89,71,6,87,0,0,0,0,0,525,167,0,0,0,29,0,13,13,1,2,0,2,0,1,0,0,0,0,0,46,86,0,922,2,0,0,0,0,0,0,5,9,2,1,2,0,0,0,0,0,108.5,62.5,607,787,0.36,4.18,47.73,0,0,0,0,0,0,0,0,0.45,6.57,0.82,11.14,0.18,2.86,0.09,1.86,0.18,3,0,1.57,0,0.14,0,0,0,0.14,0,0,9.86,156.27,5.68,97.27,55.18,692,71.55,867.29,0.36,8.29,4.18,61.14,47.73,794.14,,,,,0.023,6.1,11.41,,,0.09,11.42,0,47.73,0,4.34,9.86,5.68,,,,,0.043,8.16,13.2,0,7.07,0.14,12.99,0,61.27,1.19,0.7,12.29,7.65,0,10.721,,0,0,,0.023,6.1,10.72,11.41,,,0.09,11.41,,,,,,
00-0027685,Emmanuel Sanders,WR,31,1987,2010,3,18,82,71,180,2018,REG,DEN,AFC,West,74,12,99,0,1,1,0,28,866,295,4,53,1,37,2,6,9,2,1,1,5,0,2,1,0,0,1,1,71,96,28,943,4,0,0,0,0,0,0,8,11,1,2,3,1,0,0,0,0,658,781,10,76,947,1,4,0.8425096030729834,31,8,12,101,74,12,99,0,1,1,0,28,866,295,4,53,1,37,2,6,9,2,1,1,5,0,2,1,0,0,1,1,71,96,28,943,4,0,0,0,0,0,0,8,11,1,2,3,1,0,0,0,0,196.02,125.02,658,781,0.83,6.33,78.92,0,0,0,0,0,0,0,0,0.67,6.75,0.92,11.12,0.08,2.62,0.17,1.88,0.25,3,0.08,1.5,0,0.12,0,0,0,0.12,0,0,16.34,161.24,10.42,100.74,54.83,687.75,65.08,856.5,0.83,8.5,6.33,63,78.92,813.25,1,2,5,28,0.042,9.02,12.2,0.25,13.25,0.13,12.47,2.33,72.17,4.42,6.58,16.34,10.42,1,22,34,28,0.043,8.27,13.06,0.053,8.37,0.13,12.91,0.28,62.56,1.57,0.64,12.77,7.98,158.3,9.823,1,2,5,28,0.042,9.02,9.82,12.2,0.25,13.25,0.13,12.46,,,,,,
00-0027685,Emmanuel Sanders,WR,32,1987,2010,3,18,82,71,180,2019,REG,DEN,AFC,West,33,8,45,0,0,0,0,0,367,118,0,0,0,17,0,1,6,0,0,0,2,0,3,0,0,0,0,0,30,41,0,447,2,0,0,0,0,0,0,6,8,2,2,2,1,0,0,0,0,355,460,4,30,367,1,-1,0.7717391304347826,32,9,17,118,63,9,99,0,1,1,0,35,869,250,0,0,0,42,0,10,11,1,0,0,6,0,7,0,0,0,0,0,66,90,22,1028,5,0,0,0,0,0,0,8,12,4,4,4,3,0,0,0,0,176.3,110.3,842,1092,0.65,3.94,53.18,0,0,0,0,0,0,0,0,0.47,6.89,0.71,11.22,0.24,2.78,0.24,2.11,0.24,3.11,0.18,1.67,0,0.11,0,0,0,0.11,0,0,10.37,162.91,6.49,101.8,49.53,704.89,64.24,882.67,0.65,8.78,3.94,63.44,53.18,823.33,1,7,6,35,0.056,9.66,13.17,,,0.16,13.5,2.06,51.12,0,3.13,10.37,6.49,1,14.5,20,31.5,0.044,8.42,13.07,0.053,8.37,0.14,12.98,0.53,60.92,1.35,0.53,12.43,7.76,0,10.902,,0,0,,0.049,8.95,10.9,12.23,,,0.13,12.23,,,,,,
00-0027685,Emmanuel Sanders,WR,32,1987,2010,3,18,82,71,180,2019,REG,SF,AFC,West,3,0,5,0,0,0,0,0,25,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0,46,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,53,66,2,4,25,1,-1,0.803030303,32,9,17,118,63,9,99,0,1,1,0,35,869,250,0,0,0,42,0,10,11,1,0,0,6,0,7,0,0,0,0,0,66,90,22,1028,5,0,0,0,0,0,0,8,12,4,4,4,3,0,0,0,0,176.3,110.3,842,1092,0.65,3.94,53.18,0,0,0,0,0,0,0,0,0.47,6.89,0.71,11.22,0.24,2.78,0.24,2.11,0.24,3.11,0.18,1.67,0,0.11,0,0,0,0.11,0,0,10.37,162.91,6.49,101.8,49.53,704.89,64.24,882.67,0.65,8.78,3.94,63.44,53.18,823.33,1,7,6,35,0.056,9.66,13.17,,,0.16,13.5,2.06,51.12,0,3.13,10.37,6.49,1,14.5,20,31.5,0.044,8.42,13.07,0.053,8.37,0.14,12.98,0.53,60.92,1.35,0.53,12.43,7.76,0,9.2,,,0,,0.2,5,9.2,6.25,,,0.5,6.25,,,,,,
00-0027685,Emmanuel Sanders,WR,32,1987,2010,3,18,82,71,180,2019,REG,SF,NFC,West,27,1,49,0,1,1,0,35,477,132,0,0,0,22,0,7,5,1,0,0,3,0,4,0,0,0,0,0,32,44,22,535,2,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,434,566,5,33,512,1,-1,0.7667844522968198,32,9,17,118,63,9,99,0,1,1,0,35,869,250,0,0,0,42,0,10,11,1,0,0,6,0,7,0,0,0,0,0,66,90,22,1028,5,0,0,0,0,0,0,8,12,4,4,4,3,0,0,0,0,176.3,110.3,842,1092,0.65,3.94,53.18,0,0,0,0,0,0,0,0,0.47,6.89,0.71,11.22,0.24,2.78,0.24,2.11,0.24,3.11,0.18,1.67,0,0.11,0,0,0,0.11,0,0,10.37,162.91,6.49,101.8,49.53,704.89,64.24,882.67,0.65,8.78,3.94,63.44,53.18,823.33,1,7,6,35,0.056,9.66,13.17,,,0.16,13.5,2.06,51.12,0,3.13,10.37,6.49,1,14.5,20,31.5,0.044,8.42,13.07,0.053,8.37,0.14,12.98,0.53,60.92,1.35,0.53,12.43,7.76,-435.42,12.159,1,4,3,35,0.045,10.84,12.16,14.91,,,0.15,15.52,,,,,,
00-0027685,Emmanuel Sanders,WR,33,1987,2010,3,18,82,71,180,2020,REG,NO,NFC,South,57,4,77,0,0,0,0,0,688,166,1,12,0,30,1,10,7,0,0,0,4,0,2,1,0,1,0,1,57,75,0,689,4,0,0,0,0,0,0,8,12,3,1,2,1,0,0,0,0,537,860,8,58,700,1,3,0.6244186046511628,33,10,13,131,57,4,77,0,0,0,0,0,688,166,1,12,0,30,1,10,7,0,0,0,4,0,2,1,0,1,0,1,57,75,0,689,4,0,0,0,0,0,0,8,12,3,1,2,1,0,0,0,0,147,90,537,860,0.62,4.46,53.85,0,0,0,0,0,0,0,0,0.62,7,0.92,11.3,0.23,2.8,0.08,2,0.15,3,0.08,1.6,0,0.1,0,0,0,0.1,0,0,11.31,161.32,6.92,100.62,41.31,688.1,66.15,880.4,0.62,8.7,4.46,62.9,53.85,811,,,,,0.053,9.17,12.07,0,12,0.14,12.07,0,52.92,0.92,4.14,11.31,6.92,1,15.5,22,31.5,0.045,8.48,12.98,0.05,8.55,0.14,12.9,0.48,60.12,1.31,0.47,12.31,7.68,0,9.187,,0,0,,0.053,9.17,9.19,12.07,0,12,0.14,12.07,,,,,,
00-0027685,Emmanuel Sanders,WR,34,1987,2010,3,18,82,71,180,2021,REG,BUF,AFC,East,63,13,73,0,0,0,0,0,626,85,2,31,0,31,2,6,9,1,1,0,4,0,1,0,0,0,0,0,42,71,0,1077,4,0,0,0,0,0,0,4,10,2,1,2,1,0,0,0,0,747,970,8,44,657,1,3,0.7701030927835052,34,11,14,145,63,13,73,0,0,0,0,0,626,85,2,31,0,31,2,6,9,1,1,0,4,0,1,0,0,0,0,0,42,71,0,1077,4,0,0,0,0,0,0,4,10,2,1,2,1,0,0,0,0,129.7,87.7,747,970,0.57,3.14,46.93,0,0,0,0,0,0,0,0,0.29,6.73,0.71,11.18,0.14,2.73,0.07,1.91,0.14,2.91,0.07,1.55,0,0.09,0,0,0,0.09,0,0,9.26,158.45,6.26,99.45,53.36,693.45,69.29,888.55,0.57,8.64,3.14,61.18,46.93,797,,,,,0.056,8.82,14.9,0,15.5,0.18,14.95,0,44.71,2.21,3.35,9.26,6.26,1,16,24,31.5,0.046,8.5,13.1,0.045,9.18,0.14,13.03,0.43,58.63,1.39,0.42,12.02,7.54,0,15.169,,0,0,,0.056,8.82,15.17,14.9,0,15.5,0.18,14.93,,,,,,
00-0036383,Eno Benjamin,RB,22,1999,2020,7,8,222,69,207,2021,REG,ARI,NFC,West,38,16,7,0,0,0,0,0,42,46,34,118,3,4,4,4,4,0,1,1,0,0,0,0,0,0,0,0,6,7,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,92,477,1,40,160,3,10,0.1928721174004193,22,1,7,7,38,16,7,0,0,0,0,0,42,46,34,118,3,4,4,4,4,0,1,1,0,0,0,0,0,0,0,0,6,7,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,28,22,92,477,0.14,5.71,22.86,0,0,0,0,0,0,0,0,0.14,1,0.14,1,0,0,0,0,0,0,0,0,0.43,3,0,0,0,0,0,0,4,28,3.14,22,13.14,92,68.14,477,0.14,1,5.71,40,22.86,160,,,,,0,6,7,0.029,3.47,0.02,4,0,6,16.86,3.27,4,3.14,,,,,0,6,7,0.029,3.47,0.02,4,0,6,16.86,3.27,4,3.14,0,-0.143,,,,,0,6,-0.14,7,0.029,3.47,0.02,4,,,,,,
00-0036383,Eno Benjamin,RB,23,1999,2020,7,8,222,69,207,2022,REG,ARI,NFC,West,97,34,33,0,0,0,0,0,184,222,71,299,8,10,14,7,2,0,1,2,0,0,0,0,0,0,0,0,24,33,0,-39,0,0,0,0,0,0,0,4,5,0,0,0,0,14,2,4,1,314,658,2,95,483,2,6,0.47720364741641336,23,2,11,18,100,34,33,0,0,0,0,0,184,222,76,303,9,10,14,7,2,0,1,2,0,0,0,0,0,0,0,0,24,33,0,-39,0,0,0,0,0,0,0,4,5,0,0,0,0,14,2,4,1,84.7,60.7,328,785,0.18,9.09,44.27,0,0,0,0,0,0,0,0,0.36,2.5,0.45,3,0,0,0,0,0,0,0,0,1.27,8.5,0.18,1,0.36,2,0.09,0.5,7.7,56.35,5.52,41.35,29.82,210,71.36,631,0.18,1.5,9.09,70,44.27,323.5,,,,,0,5.58,7.67,0.026,3.99,0.02,4.87,0,16.73,27.55,4.02,7.7,5.52,,,,,0,5.65,7.53,0.027,3.83,0.02,4.62,0,12.56,23.39,2,6.26,4.59,0,-1.182,,,,,0,5.58,-1.18,7.67,0.028,4.21,0.02,5.08,,,,,,
00-0036383,Eno Benjamin,RB,23,1999,2020,7,8,222,69,207,2022,REG,HOU,AFC,South,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,0,3,1,2,6,0.11940298507462686,23,2,11,18,100,34,33,0,0,0,0,0,184,222,76,303,9,10,14,7,2,0,1,2,0,0,0,0,0,0,0,0,24,33,0,-39,0,0,0,0,0,0,0,4,5,0,0,0,0,14,2,4,1,84.7,60.7,328,785,0.18,9.09,44.27,0,0,0,0,0,0,0,0,0.36,2.5,0.45,3,0,0,0,0,0,0,0,0,1.27,8.5,0.18,1,0.36,2,0.09,0.5,7.7,56.35,5.52,41.35,29.82,210,71.36,631,0.18,1.5,9.09,70,44.27,323.5,,,,,0,5.58,7.67,0.026,3.99,0.02,4.87,0,16.73,27.55,4.02,7.7,5.52,,,,,0,5.65,7.53,0.027,3.83,0.02,4.62,0,12.56,23.39,2,6.26,4.59,0,,,,,,,,,,0,0.33,0,0.33,,,,,,
00-0036383,Eno Benjamin,RB,23,1999,2020,7,8,222,69,207,2022,REG,NO,NFC,South,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,0,2,3,2,6,0.1,23,2,11,18,100,34,33,0,0,0,0,0,184,222,76,303,9,10,14,7,2,0,1,2,0,0,0,0,0,0,0,0,24,33,0,-39,0,0,0,0,0,0,0,4,5,0,0,0,0,14,2,4,1,84.7,60.7,328,785,0.18,9.09,44.27,0,0,0,0,0,0,0,0,0.36,2.5,0.45,3,0,0,0,0,0,0,0,0,1.27,8.5,0.18,1,0.36,2,0.09,0.5,7.7,56.35,5.52,41.35,29.82,210,71.36,631,0.18,1.5,9.09,70,44.27,323.5,,,,,0,5.58,7.67,0.026,3.99,0.02,4.87,0,16.73,27.55,4.02,7.7,5.52,,,,,0,5.65,7.53,0.027,3.83,0.02,4.62,0,12.56,23.39,2,6.26,4.59,0,,,,,,,,,,0,1.5,0,1.5,,,,,,
00-0034279,Equanimeous St. Brown,WR,22,1996,2018,6,33,207,77,214,2018,REG,GB,NFC,North,24,3,36,0,0,0,0,0,328,120,1,5,0,13,0,2,4,0,0,0,0,0,0,0,0,0,0,0,21,36,0,505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,358,735,0,22,333,2,5,0.48707482993197276,21,0,11,11,24,3,36,0,0,0,0,0,328,120,1,5,0,13,0,2,4,0,0,0,0,0,0,0,0,0,0,0,21,36,0,505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.3,33.3,358,735,0,2,30.27,0,,0,,0,,0,,0,,0.09,,0,,0,,0,,0,,0,,0,,0,,0,,4.94,,3.03,,32.55,,66.82,,0,,2,,30.27,,,,,,0,9.11,15.62,0,5,0,15.14,0,29.82,0.45,2.75,4.94,3.03,,,,,0,9.11,15.62,0,5,0,15.14,0,29.82,0.45,2.75,4.94,3.03,0,14.028,,,,,0,9.11,14.03,15.62,0,5,0,15.14,,,,,,
00-0034279,Equanimeous St. Brown,WR,24,1996,2018,6,33,207,77,214,2020,REG,GB,NFC,North,10,0,11,0,0,0,0,0,117,59,1,7,0,6,1,2,3,1,1,0,1,0,0,0,0,0,0,0,7,11,0,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,444,2,8,124,2,9,0.3063063063063063,23,2,7,18,10,0,11,0,0,0,0,0,117,59,1,7,0,6,1,2,3,1,1,0,1,0,0,0,0,0,0,0,7,11,0,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,18.4,136,444,0.29,1.14,17.71,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,39.85,2.63,25.85,19.43,247,63.43,589.5,0.29,1,1.14,15,17.71,228.5,,,,,0.091,10.64,16.71,0,7,0.25,15.54,0,16.71,1,2.53,3.63,2.63,,,,,0.021,9.47,15.89,0,6,0.07,15.2,0,24.72,0.67,1.41,4.43,2.87,0,14.273,,,0,,0.091,10.64,14.27,16.71,0,7,0.25,15.5,,,,,,
00-0034279,Equanimeous St. Brown,WR,25,1996,2018,6,33,207,77,214,2021,REG,GB,NFC,North,12,0,15,0,0,0,0,0,98,57,3,14,1,6,2,1,1,1,0,0,0,0,1,0,0,0,0,0,8,14,0,170,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,243,471,0,11,112,2,10,0.5159235668789809,24,3,7,25,12,0,15,0,0,0,0,0,98,57,3,14,1,6,2,1,1,1,0,0,0,0,1,0,0,0,0,0,8,14,0,170,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,17.2,9.200000000000001,243,471,0,1.57,16,0,0,0,0,0,0,0,0,0.29,0.67,0.57,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,32.3,1.31,20.3,34.71,245.67,67.29,550,0,0.67,1.57,13.67,16,189.67,,,,,0,7,12.25,0,4.67,0,10.19,0,14,2,2.29,2.46,1.31,,,,,0.016,8.9,15.08,0,5.2,0.05,13.88,0,21.72,1.04,0.91,3.88,2.44,0,12.143,,0,,,0,7,12.14,12.25,0,4.67,0,10.18,,,,,,
00-0034279,Equanimeous St. Brown,WR,26,1996,2018,6,33,207,77,214,2022,REG,CHI,NFC,North,29,3,36,1,0,0,0,0,294,85,6,54,1,13,2,6,6,0,1,0,1,0,3,1,1,1,1,0,19,32,0,471,1,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,523,919,2,25,348,1,2,0.5690968443960827,25,4,15,40,29,3,36,1,0,0,0,0,294,85,6,54,1,13,2,6,6,0,1,0,1,0,3,1,1,1,1,0,19,32,0,471,1,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,50.8,31.8,523,919,0.13,1.67,23.2,0,0,0,0,0,0,0,0,0.13,1,0.27,2.25,0.07,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,36.92,2.12,23.18,34.87,315,61.27,642.25,0.13,1,1.67,16.5,23.2,229.25,,,,,0.031,9.19,15.47,0,9,0.08,13.89,0,19.6,3.6,1.55,3.39,2.12,,,,,0.022,9,15.22,0,7.27,0.06,13.89,0,20.92,2,0.57,3.69,2.32,0,14.719,,0,0,,0.031,9.19,14.72,15.47,0,9,0.08,13.92,,,,,,
00-0034279,Equanimeous St. Brown,WR,27,1996,2018,6,33,207,77,214,2023,REG,CHI,NFC,North,2,0,3,0,0,0,0,0,39,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,183,0,2,39,2,14,0.4918032786885246,26,5,3,43,2,0,3,0,0,0,0,0,39,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,3.9000000000000004,90,183,0,0.67,13,0,0,0,0,0,0,0,0,0,0.8,0,1.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,30.72,1.3,19.32,30,270,61,550.4,0,0.8,0.67,13.6,13,191.2,,,,,0,13,19.5,,,0,19.4,0,13,0,4.33,1.97,1.3,,,,,0.021,9.12,15.37,0,7.27,0.06,14.07,0,20.37,1.86,0.52,3.57,2.25,0,10.333,,,,,0,13,10.33,19.5,,,0,19.5,,,,,,
00-0027690,Eric Decker,WR,25,1987,2010,3,23,87,75,214,2012,REG,DEN,AFC,West,91,19,122,0,0,0,0,0,1064,273,0,0,0,52,0,21,13,0,0,0,13,0,3,0,0,0,0,0,85,119,0,1403,13,0,0,0,0,0,0,17,24,12,3,6,3,0,0,0,0,1047,1142,26,85,1064,1,0,0.9168126094570929,25,2,16,16,91,19,122,0,0,0,0,0,1064,273,0,0,0,52,0,21,13,0,0,0,13,0,3,0,0,0,0,0,85,119,0,1403,13,0,0,0,0,0,0,17,24,12,3,6,3,0,0,0,0,263.4,178.4,1047,1142,1.62,5.31,66.5,0,0,0,0,0,0,0,0,1.06,8.5,1.5,12,0.75,6,0.19,1.5,0.38,3,0.19,1.5,0,0,0,0,0,0,0,0,16.46,131.7,11.15,89.2,65.44,523.5,71.38,571,1.62,13,5.31,42.5,66.5,532,,,,,0.109,8.94,12.52,,,0.31,12.52,0,66.5,0,4.16,16.46,11.15,,,,,0.109,8.94,12.52,,,0.31,12.52,0,66.5,0,4.16,16.46,11.15,0,11.79,,0,0,,0.109,8.94,11.79,12.52,,,0.31,12.52,,,,,,
00-0027690,Eric Decker,WR,26,1987,2010,3,23,87,75,214,2013,REG,DEN,AFC,West,103,63,136,0,0,0,0,0,1288,385,0,0,0,63,0,13,18,0,0,0,11,0,3,2,1,2,0,1,87,133,0,1495,11,0,0,0,0,0,0,15,25,9,4,9,4,0,0,0,0,1050,1207,22,87,1288,1,0,0.8699254349627175,26,3,16,32,103,63,136,0,0,0,0,0,1288,385,0,0,0,63,0,13,18,0,0,0,11,0,3,2,1,2,0,1,87,133,0,1495,11,0,0,0,0,0,0,15,25,9,4,9,4,0,0,0,0,272.8,185.79999999999998,1050,1207,1.38,5.44,80.5,0,0,0,0,0,0,0,0,0.94,10.67,1.56,16.33,0.56,7,0.25,2.33,0.56,5,0.25,2.33,0,0,0,0,0,0,0,0,17.05,178.73,11.61,121.4,65.62,699,75.44,783,1.38,16,5.44,57.33,80.5,784,,,,,0.083,9.68,14.8,,,0.25,14.8,0,80.5,0,5.03,17.05,11.61,,,,,0.095,9.33,13.67,,,0.28,13.66,0,73.5,0,2.3,16.76,11.38,0,11.241,,0,0,,0.083,9.68,11.24,14.8,,,0.25,14.8,,,,,,
